Only huntresses can use this armor!	Этот доспех доступен лишь охотнице!
leather armor	кожаный доспех
Armor made from tanned monster hide. Not as light as cloth armor but provides better protection.	Доспех изготовленный из шкуры монстра. Не столь лёгок, как тканьевый доспех, но обеспечивает большую защиту.
mage robe	волшебный балахон
Wearing this gorgeous robe, a mage can cast a spell of molten earth: all the enemies in his field of view will be set on fire and unable to move at the same time.	Облачённый в эти роскошные одеяния, маг способен использовать заклятие Расплавленной Земли, поджигая и обездвиживая всех врагов в поле зрения.
MOLTEN EARTH	РАСПЛАВЛЕННАЯ ЗЕМЛЯ
Only mages can use this armor!	Этот доспех доступен лишь магу!
mail armor	кольчужный доспех
Interlocking metal links make for a tough but flexible suit of armor.	Сочленение металлических колец образует прочный, но, в тоже время, не сковывающий движения доспех.
plate armor	латный доспех
Enormous plates of metal are joined together into a suit that provides unmatched protection to any adventurer strong enough to bear its staggering weight.	Массивные металлические пластины обеспечивают непревзойдённую защиту, доступную лишь героям способным осилить эту тяжкую ношу.
rogue garb	разбойничий комбинезон
Wearing this dark garb, a rogue can perform a trick, that is called "smoke bomb" (though no real explosives are used): he blinds enemies who could see him and jumps aside.	Облачившись в эти чёрные одежды, разбойник способен провернуть фокус, называемый "дымовой шашкой": ослепляя заметивших его противников и отскакивая в сторону.
SMOKE BOMB	ДЫМОВАЯ ШАШКА
Only rogues can use this armor!	Этот доспех доступен лишь разбойнику!
You can only jump to an empty location in your field of view	Ты можешь отскочить лишь в свободное место, в поле твоего зрения
Choose a location to jump to	Выбери место для отскока
scale armor	чешуйчатый доспех
The metal scales sewn onto a leather vest create a flexible, yet protective armor.	Металлические пластинки, нашитые на кожаную основу обеспечивают достаточную подвижность и недурную защиту.
warrior suit of armor	боевой доспех
While this armor looks heavy, it allows a warrior to perform heroic leap towards a targeted location, slamming down to stun all neighboring enemies.	Не смотря на кажущуюся тяжесть, эта броня позволяет воину осуществлять рывок в указанное место, оглушая ближайший врагов ударной волной.
HEROIC LEAP	БОГАТЫРСКИЙ РЫВОК
Only warriors can use this armor!	Этот доспех доступен лишь воину!
Choose direction to leap	Выбери направление рывка
%s of affection	%s влечения
%s of anti-entropy	%s антиэнтропии
%s of auto-repair	%s само-ремонта
%s of bounce	%s упругости
%s of displacement	%s перемещения
%s of entanglement	%s пут
%s of metabolism	%s метаболизма
%s of multiplicity	%s умножения
%s of potential	%s потенциала
%s of stench	%s зловония
%s of viscosity	%s вязкости
deferred %d	отложено %d
enchantment of viscosity	зачарование вязкости
Defered damage (%d)	Отложенный урон  (%d)
The enchantment of viscosity killed you...	Зачарование вязкости убило тебя
OPEN	ОТКРЫТЬ
key ring	Кольцо для ключей
This is a copper key ring, that lets you keep all your keys separately from the rest of your belongings.	Это кольцо для ключей меди, что позволяет сохранить все ваши ключи отдельно от остальных ваших вещей.
scroll holder	футляр для свитков
You can place any number of scrolls into this tubular container. It saves room in your backpack and protects scrolls from fire.	В этот футляр может поместиться любое количество свитков. Он освободит место в твоём рюкзаке и защитит свитки от огня.
seed pouch	мешочек для семян
This small velvet pouch allows you to store any number of seeds in it. Very convenient.	Этот маленький бархатный мешочек вмещает любое количество семян. Полезная вещь.
wand holster	чехол для палочек
This slim holder is made of leather of some exotic animal. It allows to compactly carry up to %d wands.	Изящное изделие, сработанное из кожи экзотического зверя, уместит в себе волшебные палочки в количестве до %d.
ration of food	сухпаёк
Nothing fancy here: dried meat, some biscuits - things like that.	Дёшево и сердито: вяленое мясо, немного печенек - и так далее.
That food tasted delicious!	Вкуснечка!
chargrilled meat	мясо приготовленное на углях
It looks like a decent steak.	Выглядит достойно.
frozen carpaccio	замороженный карпаччо
It's a piece of frozen raw meat. The only way to eat it is by cutting thin slices of it. And this way it's surprisingly good.	Кусок сырого промороженного мяса. Съесть его можно лишь отрезая тоненькие ломтики. Которые получаются на удивление вкусными.
You feel your skin hardens!	Ты чувствуешь как твоя кожа крепчает!
Refreshing!	Освежает!
You feel better!	Тебе похорошело!
mystery meat	подозрительное мясо
Eat at your own risk!	Съешь на свой страх и риск!
Oh it's hot!	Оу, остренько!
You can't feel your legs!	У тебя отнялись ноги!
You are not feeling well.	Что-то тебе не хорошо.
You are stuffed.	Ты объелся.
That food tasted... strange.	Какой... подозрительный вкус.
overpriced food ration	дорогущий сухпаёк
It looks exactly like a standard ration of food but smaller.	От просто сухпайка отличается только меньшим размером.
That food tasted good.	Достаточно вкусно.
pasty	пирог
This is authentic Cornish pasty with traditional filling of beef and potato.	Традиционный Корнуоллский пирог с начинкой из говядины и картофеля.
golden key	золотой ключ
The notches on this golden key are tiny and intricate. Maybe it can open some chest lock?	Засечки на этом ключе имеют миниатюрную, замысловатую форму. Наверное он подойдёт к какому-нибудь сундуку?
iron key	железный ключ
The notches on this ancient iron key are well worn; its leather lanyard is battered by age. What door might it open?	Засечки на этом древнем ключе износились; продетый в него кожаный ремень давно потрескался. Какую дверь им можно открыть?
iron key from depth %d	железный ключ с %d этажа
skeleton key	ключ-скелет
This key looks serious: its head is shaped like a skull. Probably it can open some serious door.	Весьма внушительный ключ: с головкой в форме черепа. Пожалуй он смог бы открыть некую внушительную дверь.
%s potion	%s зелье
This flask contains a swirling %s liquid. Who knows what it will do when drunk or thrown?	В этом флаконе содержится  %s зелье. Кто знает, что станется, если её выпить или швырнуть?
DRINK	ВЫПИТЬ
Harmful potion!	Вредное зелье!
Beneficial potion	Полезное зелье
Are you sure you want to drink it? In most cases you should throw such potions at your enemies.	Ты уверен, что стоит это пить? Обычно такие зелья кидают во врагов.
Are you sure you want to throw it? In most cases it makes sense to drink it.	Ты уверен, что стоит это кидать? Как правило подобные зелья выпивают.
The flask shatters and %s liquid splashes harmlessly	Флакон разбивается и %s зелье безвредно растекается
turquoise	голубое
crimson	алое
azure	синее
jade	зелёное
golden	золотое
magenta	лиловое
charcoal	чёрное
ivory	белесое
amber	янтарное
bistre	коричневое
indigo	фиолетовое
silver	серебряное
Potion of Experience	Зелье Опыта
The storied experiences of multitudes of battles reduced to liquid form, this draught will instantly raise your experience level.	Опыт накопленный в неисчислимых битвах преобразован в форму зелья, такой напиток моментально повысит твой уровень опыта.
Potion of Frost	Зелье Мороза
Upon exposure to open air, this chemical will evaporate into a freezing cloud, causing any creature that contacts it to be frozen in place, unable to act and move.	При контакте с воздухом этот химикат испарится, образуя леденящее облачко, примораживающее к месту всякое существо, которое его коснётся, лишая того возможности пошевелится.
Potion of Healing	Зелье Исцеления
An elixir that will instantly return you to full health and cure poison.	Эликсир мгновенно восстановит твоё здоровье и излечит от яда.
Your wounds heal completely.	Твои раны полностью затянулись.
Potion of Invisibility	Зелье Невидимости
Drinking this potion will render you temporarily invisible. While invisible, enemies will be unable to see you. Attacking an enemy, as well as using a wand or a scroll before enemy's eyes, will dispel the effect.	Выпив это зелье ты станешь временно невидимым. Враги не смогут увидеть тебя, но нападение на врага, также как использование палочки или свитка у них на глазах, сделает тебя видимым.
Potion of Levitation	Зелье Левитации
Drinking this curious liquid will cause you to hover in the air, able to drift effortlessly over traps. Flames and gases fill the air, however, and cannot be bypassed while airborne.	Выпив эту занятную субстанцию ты обретёшь способность парить над поверхностью, минуя ловушки. Но, поскольку огонь и газ заполняют воздух, их ты облететь не сможешь.
You float into the air!	Ты воспарил над землёй!
Potion of Liquid Flame	Зелье Жидкого Пламени
This flask contains an unstable compound which will burst violently into flame upon exposure to open air.	Эта фляга содержит мощный реагент, который мгновенно воспламенится при контакте с воздухом.
Potion of Might	Зелье Могущества
This powerful liquid will course through your muscles, permanently increasing your strength by one point and health by five points.	Это сильнодействующее средство нальёт твои мышцы, перманентно повышая твою силу на 1, а здоровье на 5 очков.
+1 str, +5 ht	+1 сила, +5 здоровье
Potion of Mind Vision	Зелье Ясновидения
After drinking this, your mind will become attuned to the psychic signature of distant creatures, enabling you to sense biological presences through walls. Also this potion will permit you to see through nearby walls and doors.	Выпив это ты обретёшь способность улавливать мозговые волны удалённых существ, что позволит тебе чувствовать живые организмы сквозь стены. Также это зелье позволит тебе видеть сквозь ближайшие стены и двери.
You can somehow feel the presence of other creatures' minds!	Ты каким-то образом почувствовал присутствие других разумных существ!
You can somehow tell that you are alone on this level at the moment.	Что-то тебе подсказывает, что ты единственное живое существо на этом уровне.
Potion of Paralytic Gas	Зелье Парализующего Газа
Upon exposure to open air, the liquid in this flask will vaporize into a numbing yellow haze. Anyone who inhales the cloud will be paralyzed instantly, unable to move for some time after the cloud dissipates. This item can be thrown at distant enemies to catch them within the effect of the gas.	При контакте с воздухом эта жидкость испарится, образуя желтоватую дымку. Любой вдохнувший его будет мгновенно парализован и сможет двинуться лишь спустя некоторое время после испарения дымки. Этот предмет можно швырнуть во врагов, чтобы парализовать их.
Potion of Purification	Зелье Очищения
This reagent will quickly neutralize all harmful gases in the area of effect. Drinking it will give you a temporary immunity to such gases.	Этот реагент мгновенно нейтрализует все вредоносные газы в помещении. Выпив его ты временно получишь иммунитет к подобным газам.
You feel uncommon freshness in the air.	Воздух внезапно посвежел.
You've stopped sensing any smells!	Ты потерял обоняние!
Potion of Strength	Зелье Силы
This powerful liquid will course through your muscles, permanently increasing your strength by one point.	Это сильнодействующее средство нальёт твои мышцы, перманентно повышая твою силу на 1.
Newfound strength surges through your body.	Новоприобретённая сила пульсирует в твоём теле.
+1 str	+1 сила
Potion of Toxic Gas	Зелье Токсичного Газа
Uncorking or shattering this pressurized glass will cause its contents to explode into a deadly cloud of toxic green gas. You might choose to fling this potion at distant enemies instead of uncorking it by hand.	При малейшем повреждении или попытке открыть этот сосуд, заполненный под давлением, приведёт к взрыву токсичного газа. Тебе стоит предпочесть метнуть его во врага, нежели пытаться это открыть.
corpse dust	трупная пыль
The ball of corpse dust doesn't differ outwardly from a regular dust ball. However, you know somehow that it's better to get rid of it as soon as possible.	Горстка трупной пыли неотличима от пыли обыкновенной. Хотя тебя не покидает чувство, что лучше от этого избавится, как можно скорее.
dark gold ore	самородок мракозлата
This metal is called dark not because of its color (it doesn't differ from the normal gold), but because it melts under the daylight, making it useless on the surface.	Этот металл зовётся мрачным не из-за его цвета (он не отличим от простого золота), а из-за того что он плавится от солнечного света, в связи с чем, его невозможно использовать на поверхности.
dried rose	сухая роза
The rose has dried long ago, but it has kept all its petals somehow.	Эта роза иссохла много лет тому назад, но, не смотря на это, сохранила каждый лепесток.
dwarf token	дворфийский жетон
Many dwarves and some of their larger creations carry these small pieces of metal of unknown purpose. Maybe they are jewelry or maybe some kind of ID. Dwarves are strange folk.	Многие дворфы и их наиболее массивные творения, носили эти маленькие металлические штучки. Для чего они нужны, остаётся загадкой . Может это были украшения или, своего рода, удостоверения. Дворфы - странный народец.
phantom fish	призрачная рыба
EAT	СЪЕСТЬ
You can barely see this tiny translucent fish in the air. In the water it becomes effectively invisible.	Ты едва можешь разглядеть эту крошечную прозрачную рыбку в воздухе. В воде она практически невидима.
You see your hands turn invisible!	Твои руки становятся невидимыми!
pickaxe	кирка
This is a large and sturdy tool for breaking rocks. Probably it can be used as a weapon.	Это крупное, крепкое орудие используется для раскалывания камней. Как простое оружие оно тоже может сгодится.
MINE	ДОБЫВАТЬ
There is no dark gold vein near you to mine	Ты не видишь ни одного месторождения мракозлата в зоне досягаемости
giant rat skull	череп гигантской крысы
It could be a nice hunting trophy, but it smells too bad to place it on a wall.	Это могло бы стать неплохим трофеем, о не хотелось бы вешать на стену нечто столь зловонное.
%s ring	кольцо с %s
This metal band is adorned with a large %s gem that glitters in the darkness. Who knows what effect it has when worn?	Это металлическое колечко украшено %s переливающимся на свету. Кто знает какой эффект оно может оказать при надевании?
broken %s	Сломанный предмет %s
you are now familiar enough with your %1$s to identify it. It is %2$s.	ты достаточно хорошо знаком с предметом %1$s чтобы его опознать. Это %2$s.
Unequip one ring	Сними одно кольцо
You can only wear two rings at a time. Unequip one of your equipped rings.	Ты можешь носить только два кольца сразу. Сними одно из надетых колец.
diamond	бриллиантом
opal	опалом
garnet	гранатом
ruby	рубином
amethyst	аметистом
topaz	топазом
onyx	ониксом
tourmaline	турмалином
emerald	изумрудом
sapphire	сапфиром
quartz	кварцем
agate	агатом
Your %s tightens around your finger painfully	Проклятое %s не снять. Боль.
%1$s\n\nThe %2$s is on your finger %3$s.	%1$s\n\n%2$s на твоём пальце %3$s
, and because it is cursed, you are powerless to remove it	проклято, ты не в силах его снять.
%1$s\n\nYou can feel a malevolent magic lurking within the %2$s.	%1$s\n\nТы чувствуешь зловещую магию затаившуюся внутри предмета %2$s.
This is a %s	Это %s
Ring of Accuracy	Кольцо Меткости
This ring increases your chance to hit the enemy.	Это кольцо повысит твой шанс попадания по врагу.
Ring of Detection	Кольцо Обнаружения
Wearing this ring will allow the wearer to notice hidden secrets - traps and secret doors - without taking time to search. Degraded rings of detection will dull your senses, making it harder to notice secrets even when actively searching for them.	Это кольцо позволит тебе замечать такие секреты, как тайные двери и ловушки, не тратя время на поиски. Ослабленное кольцо обнаружения наоборот притупит твои чувства, усложнив поиск секретов.
Ring of Elements	Кольцо Стихий
This ring provides resistance to different elements, such as fire, electricity, gases etc. Also it decreases duration of negative effects.	Это кольцо обеспечит тебя сопротивляемостью к воздействию стихий, таких как огонь, электричество, газы и т.д. Также оно снизит время влияния негативных эффектов
Ring of Evasion	Кольцо Уклонения
This ring increases your chance to dodge enemy attack.	Это кольцо повысит твой шанс уклонится от вражеской атаки.
Ring of Haggler	Кольцо Торгаша
In fact this ring doesn't provide any magic effect, but it demonstrates to shopkeepers and vendors, that the owner of the ring is a member of The Thieves' Guild. Usually they are glad to give a discount in exchange for temporary immunity guarantee. Upgrading this ring won't give any additional bonuses.	Это кольцо не имеет волшебных эффектов, но торговцы и дельцы в курсе, что его может носить лишь член Гильдии Воров. Как правило они готовы предложить скидку, чтобы избежать проблем. Улучшение этого кольца не принесёт дополнительных бонусов.
Ring of Haste	Кольцо Стремительности
This ring accelerates the wearer's flow of time, allowing one to perform all actions a little faster.	Это кольцо ускорит течение времени своего владельца, в связи с чем от начнёт быстрее справятся со всевозможными задачами.
Ring of Herbalism	Кольцо Травничества
This ring increases your chance to gather dew and seeds from trampled grass.	Это кольцо увеличит шанс собрать росу и семена с вытоптанной травы.
Ring of Mending	Кольцо Заживления
This ring increases the body's regenerative properties, allowing one to recover lost health at an accelerated rate. Degraded rings will decrease or even halt one's natural regeneration.	Это кольцо увеличит регенеративные способности владельца, позволяю ему быстрее восполнять здоровье. Ослабленное кольцо снизит или может целиком остановить регенерацию организма.
Ring of Power	Кольцо Власти
Your wands will become more powerful in the energy field that radiates from this ring. Degraded rings of power will instead weaken your wands.	Мощь этого кольца усилит волшебные палочки владельца. Ослабленное кольцо окажет обратный эффект.
Ring of Satiety	Кольцо Сытости
Wearing this ring you can go without food longer. Degraded rings of satiety will cause the opposite effect.	Носитель кольца сможет дольше продержаться без еды. Ослабленное кольцо подстегнёт голод.
Ring of Shadows	Кольцо Теней
Enemies will be less likely to notice you if you wear this ring. Degraded rings of shadows will alert enemies who might otherwise not have noticed your presence.	Враги имеют меньший шанс заметить носителя этого кольца. Ослабленное кольцо наоборот привлечёт внимание врагов, которые в простой ситуации могли тебя и не заметить.
Ring of Thorns	Кольцо Колючек
Though this ring doesn't provide real thorns, an enemy that attacks you will itself be wounded by a fraction of the damage that it inflicts. Upgrading this ring won't give any additional bonuses.	Хоть само кольцо и не обладает колючками, всякий атакующий враг ощутит на своей шкуре часть нанесённого тебе урона. Улучшение этого кольца не принесёт дополнительных бонусов.
scroll "%s"	свиток "%s"
This parchment is covered with indecipherable writing, and bears a title of rune %s. Who knows what it will do when read aloud?	Этот свиток покрыт непонятными письменами и озаглавлен руной %s. Кто знает, что случится если его прочесть вслух?
KAUNAN	КАУНАН
SOWILO	СОВИЛОУ
LAGUZ	ЛАГУЗ
YNGVI	ВАЙНДЖИ
GYFU	ГАЙФУ
RAIDO	РАЙДО
ISAZ	ИЗАС
MANNAZ	МАННАЗ
NAUDIZ	НАУДИЗ
BERKANAN	БЕРКАНАН
ODAL	ОДАЛ
TIWAZ	ТИВАЗ
Select an item	Выбери предмет
Do you really want to cancel this scroll usage? It will be consumed anyway.	Ты уверен что хочешь отменить использование свитка? Он пропадёт в любом случае.
Yes, I'm positive	Да, пусть так
Scroll of Challenge	Свиток Вызова
When read aloud, this scroll will unleash a challenging roar that will awaken all monsters and alert them to the reader's location.	При прочтении вслух этот свиток издаст бросающий вызов рёв, указывая место твоего положения всем монстрам на уровне.
The scroll emits a challenging roar that echoes throughout the dungeon!	Свиток испускает бросающий вызов рёв, эхом проносящийся по подземелью!
Scroll of Identify	Свиток Опознания
Permanently reveals all of the secrets of a single item.	Раскрывает все секреты одного предмета.
Select an item to identify	Выбери предмет для опознания
It is %s	Это %s
Scroll of Lullaby	Свиток Колыбельной
A soothing melody will put all creatures in your field of view into a deep sleep, giving you a chance to flee or make a surprise attack on them.	Убаюкивающая мелодия, создаваемая свитком, усыпить всех существ в поле зрения, позволяя тебе сбежать или давая возможность нанести неожиданный удар.
The scroll utters a soothing melody.	Свиток испускает убаюкивающую мелодию.
The scroll utters a soothing melody and the %s falls asleep!	Свиток испускает убаюкивающую мелодию и %s засыпает!
The scroll utters a soothing melody and the monsters fall asleep!	Свиток испускает убаюкивающую мелодию и монстры засыпают!
Scroll of Magic Mapping	Свиток Волшебной Карты
When this scroll is read, an image of crystal clarity will be etched into your memory, alerting you to the precise layout of the level and revealing all hidden secrets. The locations of items and creatures will remain unknown.	При прочтении свитка, в твоей памяти отчётливо выстроится картина, показывающая карту уровня и все его секреты. Но, расположение предметов и существ останется неизвестным.
You are now aware of the level layout.	Теперь ты знаешь план уровня.
Scroll of Mirror Image	Свиток Двойника
The incantation on this scroll will create illusionary twins of the reader, which will chase his enemies.	Прочтение свитка создаст твоего иллюзорного близнеца, который устремится в погоню за врагами.
Scroll of Psionic Blast	Свиток Ментального Удара
This scroll contains destructive energy, that can be psionically channeled to inflict a massive damage to all creatures within a field of view. An accompanying flash of light will temporarily blind everybody in the area of effect including the reader of the scroll.	Этот свиток содержит разрушительную энергию, которая, по воле владельца, устремится ко всем врагам, в поле зрения, нанося им непомерный урон. Этот эффект сопровождается сильнейшей вспышкой, которая ослепит всех присутствующих, включая владельца.
Scroll of Recharging	Свиток Перезарядки
The raw magical power bound up in this parchment will, when released, recharge all of the reader's wands to full power.	Сырая магическая энергия, заточённая в этом свитке восстановит заряд всех волшебных палочек того, кто его прочтёт.
a surge of energy courses through your pack, recharging your wand	поток энергии пробежал по твоему рюкзаку, перезарядив волшебную палочку
a surge of energy courses through your pack, recharging your wands	поток энергии пробежал по твоему рюкзаку, перезарядив волшебные палочки
a surge of energy courses through your pack, but nothing happens	поток энергии пробежал по твоему рюкзаку, но ничего не изменилось
Scroll of Remove Curse	Свиток Снятия Проклятия
The incantation on this scroll will instantly strip from the reader's weapon, armor, rings and carried items any evil enchantments that might prevent the wearer from removing them.	Прочитав этот свиток ты призовёшь волшебную силу, которая развеять проклятья со всех предметов, позволяя тебе их снять.
Your pack glows with a cleansing light, and a malevolent energy disperses.	Очистительный свет пробежал по твоему рюкзаку, изгоняю зловещую силу.
Your pack glows with a cleansing light, but nothing happens.	Очистительный свет пробежал по твоему рюкзаку, но ничего не изменилось.
Scroll of Teleportation	Свиток Телепортации
The spell on this parchment instantly transports the reader to a random location on the dungeon level. It can be used to escape a dangerous situation, but the unlucky reader might find himself in an even more dangerous place.	Этот свиток перенесёт заклинателя в случайную точку текущего уровня. Это может помочь сбежать из опасных ситуаций, хотя невезение может привести в место и похуже.
In a blink of an eye you were teleported to another location of the level.	В мгновение ока, ты переместился в другую область уровня.
Strong magic aura of this place prevents you from teleporting!	Могучая магическая аура этого места не позволяет тебе телепортироваться!
Scroll of Terror	Свиток Ужаса
A flash of red light will overwhelm all creatures in your field of view with terror, and they will turn and flee. Attacking a fleeing enemy will dispel the effect.	Красная вспышка повергнет всех видимых существ в ужас, обращая их в бегство. Атакуя убегающего врага ты снимешь с него заклятие.
The scroll emits a brilliant flash of red light	Свиток испускает яркую вспышку красного света
The scroll emits a brilliant flash of red light and the %s flees!	Свиток испускает яркую вспышку красного света и %s спасается бегством!
The scroll emits a brilliant flash of red light and the monsters flee!	Свиток испускает яркую вспышку красного света и монстры спасаются бегством!
Scroll of Upgrade	Свиток Улучшения
This scroll will upgrade a single item, improving its quality. A wand will increase in power and in number of charges; a weapon will inflict more damage or find its mark more frequently; a suit of armor will deflect additional blows; the effect of a ring on its wearer will intensify. Weapons and armor will also require less strength to use, and any curses on the item will be lifted.	Этот свиток улучшить единственную вещь, повышая её качество. Сила и ёмкость палочки возрастёт; оружие получит больший урон или увеличит меткость; броня получит большую защиту; возможности кольца возрастут. Оружие и броня, также, потребуют меньше силы для использования, а любой проклятый предмет будет очищен.
Select an item to upgrade	Выбери предмет для улучшения
Scroll of Enchantment	Свиток Зачарования
This scroll is able to imbue a weapon or an armor with a random enchantment, granting it a special power.	Этот свиток наделит оружие или броню какими-нибудь чарами, кои наделят предмет особыми силами.
Select an enchantable item	Выбери предмет для зачарования
your %s glows in the dark	твой предмет %s мерцает во тьме
Scroll of Wipe Out	Свиток Уничтожения
READ	ЧИТАТЬ
Read this scroll to unleash the wrath of the dungeon spirits, killing everything on the current level. Well, almost everything. Some of the more powerful creatures may be not affected.	Чтение этого свитка освободит гнев духов подземелья, убивая всё живое на уровне. Ну, почти всё. Некоторые, самые могучие существа могут избежать его воздействия.
You can't read a scroll while blinded	Ты не можешь прочесть свиток, будучи ослеплённым
%s wand	%s волшебная палочка
ZAP	ВЗМАХНУТЬ
This thin %s wand is warm to the touch. Who knows what it will do when used?	Эта тонкая %s палочка тепла на ощупь. Кто знает, на что она способна?
When this wand is used as a melee weapon, its average damage is %d points per hit.	Используя эту палочку в качестве оружия ближнего боя, она нанесёт %d урона за удар.
You can use this wand as a melee weapon.	Ты можешь использовать это палочку как оружие ближнего боя.
your wand fizzles; it must be out of charges for now	твоя палочка издаёт потрескивание; наверное в ней кончились заряды
You can't target yourself	Ты не можешь нацелится на себя
Choose direction to zap	Выбери направление взмаха
You are now familiar enough with your %s.	Теперь ты достаточно знаком с твоим предметом %s.
holly	ясеневая
yew	тисовая
ebony	эбеновая
cherry	вишнёвая
teak	тиковая
rowan	рябиновая
willow	ивовая
mahogany	сандаловая
bamboo	бамбуковая
purpleheart	лиловая
oak	дубовая
birch	берёзовая
Wand of Amok	Палочка Буйства
The purple light from this wand will make the target run amok attacking random creatures in its vicinity.	Лиловый свет, испускаемый этой палочкой, заставит цель впасть в буйство и, без разбора, атаковать любое существо в зоне досягаемости.
Wand of Avalanche	Палочка Камнепада
When a discharge of this wand hits a wall (or any other solid obstacle) it causes an avalanche of stones, damaging and stunning all creatures in the affected area.	Когда разряд палочки ударяет в стену (или другое твёрдое препятствие) он вызывает обвал камней, нанося урон и оглушая всех существ в области действия.
You killed yourself with your own Wand of Avalanche...	Ты убился об собственную Палочку Камнепада...
Wand of Blink	Палочка Скачка
This wand will allow you to teleport in the chosen direction. Creatures and inanimate obstructions will block the teleportation.	Эта палочка позволит тебе телепортироваться в выбранное место. Существа и неодушевлённые предметы помешают телепортации.
Wand of Disintegration	Палочка Дезинтеграции
This wand emits a beam of destructive energy, which pierces all creatures in its way. The more targets it hits, the more damage it inflicts to each of them.	Эта палочка извергает луч разрушительной энергии, пронзающий всех существ на пути. Чем больше целей он поразит, тем больше урона получит каждая из них.
Wand of Firebolt	Палочка Огнеплюя
This wand unleashes bursts of magical fire. It will ignite flammable terrain, and will damage and burn a creature it hits.	Эта палочка выпускает сгусток волшебного пламени. Который может поджечь воспламеняющуюся среду, а также нанести урон и поджечь целевое существо.
You killed yourself with your own Wand of Firebolt...	Ты погорел от собственной Палочки Огнеплюя...
Wand of Flock	Палочка Стада
A flick of this wand summons a flock of magic sheep, creating temporary impenetrable obstacle.	Взмах этой палочки призовёт стадо волшебных овец, которые образуют временное непреодолимое препятствие.
sheep	овца
This is a magic sheep. What's so magical about it? You can't kill it. It will stand there until it magically fades away, all the while chewing cud with a blank stare.	Это волшебная овца. Что в ней такого волшебного? Ты не сможешь её убить. Она будет стоять на месте, сосредоточенно что-то пережёвывая, пока волшебным образом не испарится.
Baa!	Бее!
Baa?	Бее?
Baa.	Бее.
Baa...	Бее...
Bee...	Бээ...
Ble...	Бваа...
Wand of Lightning	Палочка Молний
This wand conjures forth deadly arcs of electricity, which deal damage to several creatures standing close to each other.	Эта палочка испускает разряд молний поражающий несколько целей, стоящих рядом.
You killed yourself with your own Wand of Lightning...	Ты спалился на собственной Палочке Молний...
Wand of Magic Missile	Палочка Волшебных Зарядов
This wand launches missiles of pure magical energy, dealing moderate damage to a target creature.	Эта палочка выпускает заряд волшебной энергии, нанося средний урон целевому существу.
DISENCHANT	РАЗВОПЛОТИТЬ
You killed yourself with your own Wand of Magic Missile...	Ты пришлёпнул себя, своей собственной Палочкой Волшебных Зарядов...
Select a wand to upgrade	Выбери палочку для улучшения
you disenchanted the Wand of Magic Missile and used its essence to upgrade your %s	ты развоплотил Палочку Волшебных Зарядов, использовав её энергию для улучшения предмета %s
Wand of Poison	Палочка Яда
The vile blast of this twisted bit of wood will imbue its target with a deadly venom. A creature that is poisoned will suffer periodic damage until the effect ends. The duration of the effect increases with the level of the staff.	Это порочный кусок древесины извергает сгусток яда, отравляющий твою цель. Отравленное существо получает периодический урон вплоть до окончания действия эффекта. Продолжительность эффекта возрастает с уровнем палочки.
Wand of Regrowth	Палочка Роста
"When life ceases new life always begins to grow... The eternal cycle always remains!"	"В окончании одной жизни, новая жизнь берёт своё начало... Бесконечный цикл нерушим!"
Wand of Slowness	Палочка Замедления
This wand will cause a creature to move and attack at half its ordinary speed until the effect ends	Эта палочка наложит на цель временный эффект, уменьшающий её скорость атаки и движения
Wand of Reach	Палочка Досягаемости
This utility wand can be used to grab objects from a distance and to switch places with enemies. Waves of magic force radiated from it will affect all cells on their way triggering traps, trampling high vegetation, opening closed doors and closing open ones.	Эту полезную палочку можно использовать чтобы захватывать предметы на расстоянии и меняться местами с врагом. Волны магической энергии что она испускает повлияет на все на её пути, заставляя ловушки срабатывать, приминая траву, открывая закрытые двери и закрывая открытые. 
You have magically transported %s into your backpack	Ты волшебным образом переместил предмет %s в свой рюкзак
Wand of Teleportation	Палочка Телепортации
A blast from this wand will teleport a creature against its will to a random place on the current level.	Разряд этой палочки перенесёт целевое существо в случайную точку текущего уровня, хочет оно того или нет.
%1$s teleported %2$s to somewhere	%1$s куда-то телепортировал %2$s
nothing happened	ничего не произошло
You are now familiar enough with your %1$s to identify it. It is %2$s.	Ты достаточно хорошо знаком с предметом %1$s чтобы его опознать. Это %2$s.
Interaction of different types of magic has negated the enchantment on this weapon!	Взаимодействие несовместимых типов магии разрушили чары, наложенные на это оружие!
%1$s :%2$d	%1$s :%2$d
broken %1$s :%2$d	сломано %1$s :%2$d
grim %s	морозный %s
blazing %s	искрящий %s
eldritch %s	жуткий %s
unstable %s	нестабильный %s
vampiric %s	вампирический %s
lucky %s	счастливый %s
stunning %s	ошеломляющий %s
venomous %s	отравленный %s
shocking %s	шокирующий %s
chilling %s	морозный %s
tempered %s	закаленный %s
This %1$s is %2$s tier-%3$d melee weapon.	%1$s - %2$s оружие ближнего боя %3$d порядка.
a	
a upgraded	улучшенное
an degraded	ослабленное
a broken	сломан
Its average damage is %d points per hit.	Средний урон %d единиц за удар.
Its typical average damage is %1$d points per hit and usually it requires %2$d points of strength.	Типичный средний урон составляет %1$d единицы за удар и, как правило, требует %2$d очков силы.
Probably this weapon is too heavy for you.	Судя по всему это оружие слишком тяжело для тебя.
This is a rather %s weapon.	Это довольно %s оружие.
fast	быстрое
slow	медленное
and	и
but	но
accurate	меткое
inaccurate	неточное
It was balanced to make it faster.	Оно было сбалансировано для повышения скорости.
